Weight_kg_x,age_x,Height_cm_x, score1_x, score2_x, score3_x, score4_x, score5_x, score6_x,First_Name_x,Gender_x,Last_Name_x,Overall_Points_x,Percentiles100_x,Region_x,athlete_ID_x,nameURL_x,overall-rank_x,sex&division_x,overall-rank_y, score1_y, score2_y, score3_y, score4_y, score5_y, score6_y,Weight_kg_y,age_y,Height_cm_y,athlete_ID_y,nameURL_y,First_Name_y,Last_Name_y,Region_y,sex&division_y,Gender_y,Overall_Points_y,Percentiles100_y,Component_1_AC_Male_Trans,Component_2_AC_Male_Trans,Labels_AC_Male_Trans_MDS,Component_1_SL_Male_Trans,Component_2_SL_Male_Trans,Labels_SL_Male_Trans_MDS,Autoencoder_1_AC_Male_Trans_2,Autoencoder_2_AC_Male_Trans_2,Labels_AC_Male_Trans_2_Auto,Autoencoder_1_SL_Male_Trans_2,Autoencoder_2_SL_Male_Trans_2,Labels_SL_Male_Trans_2_Auto
0.48951048951048953,0.4642857142857143,0.7659574468085106,0.8089887640449438,0.8073248407643312,0.7777777777777778,0.847457627118644,0.7650485436893204,0.8630952380952381,Bill,M,Grundler,1630.0,99,Southern California,54660,/athletes/bill-grundler,15,M0,15,360.0,508.0,70.0,151.0,395.0,146.0,86.0,41.0,182.88,54660,/athletes/bill-grundler,Bill,Grundler,Southern California,M0,M,1630.0,99,7.913409669501997,-6.594333621825276,0,-140.76377784146973,-236.36544020221626,1,0.5057552406619277,0.5030128053211197,0,0.49635608587288754,0.5577888296488274,0
0.46153846153846156,0.08928571428571429,0.7446808510638299,0.8134831460674158,0.785031847133758,0.8444444444444444,0.8305084745762712,0.7300970873786408,0.8928571428571429,Ben,M,Smith,1608.0,99,Mid Atlantic,25016,/athletes/ben-smith,16,M0,16,362.0,494.0,76.0,148.0,377.0,151.0,82.0,20.0,180.34,25016,/athletes/ben-smith,Ben,Smith,Mid Atlantic,M0,M,1608.0,99,-9.694169592409152,4.438289030530807,0,-172.1408963364517,-194.37700944108812,1,0.5100914563264772,0.4854192031170619,3,0.4965403544486396,0.5545634561835974,0
0.4195804195804196,0.14285714285714285,0.7021276595744681,0.8876404494382022,0.8662420382165605,0.7333333333333333,0.807909604519774,0.7650485436893204,0.8035714285714286,Mike,M,Mckenna,1681.0,99,Northeast,6997,/athletes/mike-mckenna,17,M0,17,395.0,545.0,66.0,144.0,395.0,136.0,76.0,23.0,175.26,6997,/athletes/mike-mckenna,Mike,Mckenna,Northeast,M0,M,1681.0,99,-3.9120949016765043,11.150112715345243,0,-165.50114597619563,-263.8337296890851,1,0.5097071673214282,0.4887237356024801,0,0.4944336565790409,0.5598043895918406,0
0.46153846153846156,0.25,0.6595744680851064,0.8404494382022472,0.8136942675159236,0.7777777777777778,0.7796610169491526,0.8912621359223301,0.8035714285714286,Jonathan,M,Bostic,1691.0,99,Mid Atlantic,18084,/athletes/jonathan-bostic,18,M0,18,374.0,512.0,70.0,139.0,460.0,136.0,82.0,29.0,170.18,18084,/athletes/jonathan-bostic,Jonathan,Bostic,Mid Atlantic,M0,M,1691.0,99,2.5265593918808986,7.368521456264622,0,-250.65899509492536,-196.52508273562913,1,0.5044534140925516,0.49628430654349,0,0.50230100448137,0.5604660084328628,0
0.5384615384615384,0.14285714285714285,0.7659574468085106,0.8808988764044944,0.8009554140127388,1.0,0.7457627118644068,0.8233009708737864,0.7738095238095238,Jon,M,Alexander,1675.0,99,North Central,122743,/athletes/jon-alexander,19,M0,19,392.0,504.0,90.0,133.0,425.0,131.0,93.0,23.0,182.88,122743,/athletes/jon-alexander,Jon,Alexander,North Central,M0,M,1675.0,99,-9.833075963569401,-8.037707321211325,2,-160.15215532503592,-255.30625901340977,1,0.5065743888338353,0.4887239124635074,0,0.5049013375598027,0.5534712730304874,0
0.42657342657342656,0.17857142857142858,0.7234042553191491,0.8044943820224719,0.7914012738853503,0.8444444444444444,0.8248587570621468,0.7281553398058253,0.8392857142857143,Storm,M,Huie,1597.0,99,Southern California,8572,/athletes/storm-huie,20,M0,20,358.0,498.0,76.0,147.0,376.0,142.0,77.0,25.0,177.8,8572,/athletes/storm-huie,Storm,Huie,Southern California,M0,M,1597.0,99,-3.217206927131095,8.270897200584386,0,-162.26223950830288,-200.08389176512023,1,0.509969684989106,0.48975772793581895,0,0.49740419547925935,0.5544178063941657,0
0.34965034965034963,0.2857142857142857,0.6170212765957447,0.8853932584269663,0.7770700636942676,0.7222222222222222,0.903954802259887,0.7766990291262136,0.8273809523809523,Chris,M,Spealler,1650.0,99,Southwest,3033,/athletes/chris-spealler,21,M0,21,394.0,489.0,65.0,161.0,401.0,140.0,66.0,31.0,165.1,3033,/athletes/chris-spealler,Chris,Spealler,Southwest,M0,M,1650.0,99,7.835697786807506,21.591513259524934,0,-200.61328965484194,-200.7319014819393,1,0.5078491257940466,0.4973185586089616,0,0.49306870572309097,0.5606423227588543,0
0.48951048951048953,0.26785714285714285,0.7234042553191491,0.8786516853932584,0.8662420382165605,0.8,0.8418079096045198,0.8563106796116505,0.7380952380952381,Alexandre,M,Bureau,1725.0,99,Canada East,14646,/athletes/alexandre-bureau,22,M0,22,391.0,545.0,72.0,150.0,442.0,125.0,86.0,30.0,177.8,14646,/athletes/alexandre-bureau,Alexandre,Bureau,Canada East,M0,M,1725.0,99,-0.5428667518417446,-0.9810724388923733,0,-143.20360857176317,-301.9319123213018,1,0.5058082647526969,0.495283703579582,0,0.49984849238788404,0.5621209375499938,0
0.48951048951048953,0.16071428571428573,0.7659574468085106,0.8853932584269663,0.8678343949044586,0.8,0.7627118644067796,0.7087378640776699,0.7857142857142857,Jason,M,Ingham,1647.0,99,Southeast,71304,/athletes/jason-ingham,23,M0,23,394.0,546.0,72.0,136.0,366.0,133.0,86.0,24.0,182.88,71304,/athletes/jason-ingham,Jason,Ingham,Southeast,M0,M,1647.0,99,-7.3016901952530056,-1.7882945989160342,2,-212.95781148905095,-208.8043851281112,1,0.5089052329297753,0.48857704427130305,0,0.49494220399467115,0.5557088650809638,0
0.4755244755244755,0.25,0.7021276595744681,0.8876404494382022,0.8550955414012739,0.7222222222222222,0.8361581920903954,0.7184466019417476,0.8035714285714286,Gabe,M,Subry,1654.0,99,Northern California,35153,/athletes/gabe-subry,24,M0,24,395.0,538.0,65.0,149.0,371.0,136.0,84.0,29.0,175.26,35153,/athletes/gabe-subry,Gabe,Subry,Northern California,M0,M,1654.0,99,-0.32014602657800356,2.3500523739459287,0,-210.26034290112662,-209.8876800866583,1,0.5057198574793316,0.49495622666142575,0,0.4919273383768971,0.559011926768092,0
0.5314685314685315,0.17857142857142858,0.7083263528229184,0.8089887640449438,0.8009554140127388,0.8666666666666667,0.7627118644067796,0.7145631067961165,0.8273809523809523,Tuomas,M,Vainio,1587.0,99,Europe,59850,/athletes/tuomas-vainio,25,M0,25,360.0,504.0,78.0,136.0,369.0,140.0,92.0,25.0,176.0,59850,/athletes/tuomas-vainio,Tuomas,Vainio,Europe,M0,M,1587.0,99,-8.825860975377488,-4.444896183693465,2,-137.69746853187254,-216.026027814128,1,0.503874337746886,0.4924631056979146,0,0.4985373316567225,0.552303800724097,0
0.5384615384615384,0.21428571428571427,0.7659574468085106,0.802247191011236,0.8232484076433121,0.9,0.7627118644067796,0.7165048543689321,0.8333333333333334,Phillip,M,Kniep,1603.0,99,North Central,5569,/athletes/phillip-kniep,26,M0,26,357.0,518.0,81.0,136.0,370.0,141.0,93.0,27.0,182.88,5569,/athletes/phillip-kniep,Phillip,Kniep,North Central,M0,M,1603.0,99,-5.83981223678116,-8.928537847513219,2,-137.13325723893075,-227.59702902858695,1,0.5058331666561356,0.4921197787589283,0,0.49937626123947554,0.5521961505237286,0
0.44755244755244755,0.16071428571428573,0.7234042553191491,0.8966292134831461,0.8678343949044586,0.7,0.8700564971751412,0.7456310679611651,0.7976190476190477,Nick,M,Fory,1683.0,99,Central East,27560,/athletes/nick-fory,27,M0,27,399.0,546.0,63.0,155.0,385.0,135.0,80.0,24.0,177.8,27560,/athletes/nick-fory,Nick,Fory,Central East,M0,M,1683.0,99,-4.647280613581428,6.059957622569814,0,-229.36829780187364,-210.36996650176945,1,0.5090767400645841,0.48933558480175365,0,0.4915887050854182,0.5614947353767334,0
0.46153846153846156,0.17857142857142858,0.7446808510638299,0.903370786516854,0.8009554140127388,0.7,0.8248587570621468,0.7825242718446602,0.8154761904761905,Chase,M,Daniels,1658.0,99,Southeast,14595,/athletes/chase-daniels,28,M0,28,402.0,504.0,63.0,147.0,404.0,138.0,82.0,25.0,180.34,14595,/athletes/chase-daniels,Chase,Daniels,Southeast,M0,M,1658.0,99,-4.901745382694703,2.700826823035908,0,-171.48186944838227,-239.16308095563264,1,0.5091651296657973,0.4896629484667255,0,0.4938008644002873,0.5600153978011186,0
0.48951048951048953,0.19642857142857142,0.7250795778187301,0.8089887640449438,0.7707006369426752,0.8666666666666667,0.8022598870056498,0.7223300970873786,0.7916666666666666,Mikko,M,AronpC3A4C3A4,1573.0,99,Europe,6058,/athletes/mikko-aronpC3A4C3A4,29,M0,29,360.0,485.0,78.0,143.0,373.0,134.0,86.0,26.0,178.0,6058,/athletes/mikko-aronpC3A4C3A4,Mikko,AronpC3A4C3A4,Europe,M0,M,1573.0,99,-4.351054700334209,0.12487188684734336,0,-145.07976989461537,-199.07450904398198,1,0.5066276492323089,0.49182366983882386,0,0.49867732683979904,0.5528138775177093,0
0.4825174825174825,0.2857142857142857,0.7234042553191491,0.7865168539325843,0.7818471337579618,0.8111111111111111,0.903954802259887,0.9281553398058252,0.8392857142857143,Jc,M,Nessa,1697.0,99,Southern California,71966,/athletes/jc-nessa,30,M0,30,350.0,492.0,73.0,161.0,479.0,142.0,85.0,31.0,177.8,71966,/athletes/jc-nessa,Jc,Nessa,Southern California,M0,M,1697.0,99,0.4593629954181004,-0.3869343169547063,0,-127.95617302483416,-291.6239206922971,1,0.5059824408634958,0.49599061321949445,0,0.5033003930626437,0.5627780112580236,0
0.4965034965034965,0.14285714285714285,0.6999497403250126,0.8044943820224719,0.7611464968152867,0.9111111111111111,0.807909604519774,0.7242718446601941,0.8035714285714286,Frederik,M,Aegidius,1573.0,99,Europe,6693,/athletes/frederik-aegidius,31,M0,31,358.0,479.0,82.0,144.0,374.0,136.0,87.0,23.0,175.0,6693,/athletes/frederik-aegidius,Frederik,Aegidius,Europe,M0,M,1573.0,99,-8.52147731322667,2.16644504808604,0,-156.964044207094,-186.5902294490045,1,0.5056516401917409,0.49037105675707215,0,0.49970722230553516,0.5519126344732476,0
0.4405594405594406,0.16071428571428573,0.6595744680851064,0.8629213483146068,0.8089171974522293,0.7444444444444445,0.807909604519774,0.6951456310679611,0.8333333333333334,Ben,M,Stoneberg,1604.0,99,Northwest,15786,/athletes/ben-stoneberg,32,M0,32,384.0,509.0,67.0,144.0,359.0,141.0,79.0,24.0,170.18,15786,/athletes/ben-stoneberg,Ben,Stoneberg,Northwest,M0,M,1604.0,99,-3.1372244083698484,11.94332671392643,0,-184.94075236668002,-192.53705224168783,1,0.5064584465095845,0.4916116640176758,0,0.49260471990504934,0.5558453750617668,0
0.4195804195804196,0.16071428571428573,0.7021276595744681,0.9011235955056179,0.85828025477707,0.6666666666666666,0.864406779661017,0.7650485436893204,0.9940476190476191,Drew,M,Shamblin,1718.0,99,Southeast,20371,/athletes/drew-shamblin,33,M0,33,401.0,540.0,60.0,154.0,395.0,168.0,76.0,24.0,175.26,20371,/athletes/drew-shamblin,Drew,Shamblin,Southeast,M0,M,1718.0,99,-3.0432541521671883,10.74233741115813,0,-240.17788768154665,-209.78358891738344,1,0.5095219017420565,0.48957261684462544,0,0.48926506759866467,0.5624131099128957,0
0.5384615384615384,0.17857142857142858,0.8085106382978725,0.8426966292134831,0.8073248407643312,0.8666666666666667,0.7570621468926554,0.7106796116504854,0.7678571428571429,Dane,M,Youtz,1593.0,99,Central East,12420,/athletes/dane-youtz,34,M0,34,375.0,508.0,78.0,135.0,367.0,130.0,93.0,25.0,187.96,12420,/athletes/dane-youtz,Dane,Youtz,Central East,M0,M,1593.0,99,-9.08089534454968,-10.637218737161072,2,-148.44923801843836,-217.04684981442543,1,0.5081890112413413,0.48880961378040566,0,0.49830001155318077,0.5525270647146782,0
0.3986013986013986,0.17857142857142858,0.6382978723404255,0.8337078651685393,0.7627388535031847,0.8,0.8757062146892656,0.6776699029126214,0.8630952380952381,Aj,M,Moore,1575.0,99,Mid Atlantic,6265,/athletes/aj-moore,35,M0,35,371.0,480.0,72.0,156.0,350.0,146.0,73.0,25.0,167.64,6265,/athletes/aj-moore,Aj,Moore,Mid Atlantic,M0,M,1575.0,99,0.596515919638996,17.262211216538912,0,-168.92237560746486,-174.58694610432033,1,0.5074373076658409,0.49241324243828943,0,0.49260877896408556,0.5545733656995679,0
0.46153846153846156,0.19642857142857142,0.7446808510638299,0.7932584269662921,0.8439490445859873,0.7333333333333333,0.8531073446327684,0.7203883495145631,0.8333333333333334,Graham,M,Holmberg,1615.0,99,Central East,32475,/athletes/graham-holmberg,37,M0,37,353.0,531.0,66.0,152.0,372.0,141.0,82.0,26.0,180.34,32475,/athletes/graham-holmberg,Graham,Holmberg,Central East,M0,M,1615.0,99,-4.031688964362082,2.3877841564508926,0,-139.0209187082813,-237.86011781476427,1,0.5089798565773227,0.4905118959626465,0,0.49407601393736533,0.5580785426894295,0
0.4755244755244755,0.21428571428571427,0.7021276595744681,0.8561797752808988,0.8136942675159236,0.8,0.7005649717514124,0.7223300970873786,0.8214285714285714,John,M,Zvejnieks,1602.0,99,Mid Atlantic,20828,/athletes/john-zvejnieks,39,M0,39,381.0,512.0,72.0,125.0,373.0,139.0,84.0,27.0,175.26,20828,/athletes/john-zvejnieks,John,Zvejnieks,Mid Atlantic,M0,M,1602.0,99,-2.381235379864126,3.0573840819746403,0,-142.43768455715633,-229.56477708069824,1,0.5060904739802868,0.4932579012390172,0,0.4972274310239554,0.5530217133226929,0
0.5104895104895105,0.17857142857142858,0.7234042553191491,0.8089887640449438,0.8184713375796179,0.7444444444444445,0.7627118644067796,0.7029126213592233,0.7857142857142857,Adrian,M,Conway,1574.0,99,Southwest,58662,/athletes/adrian-conway,40,M0,40,360.0,515.0,67.0,136.0,363.0,133.0,89.0,25.0,177.8,58662,/athletes/adrian-conway,Adrian,Conway,Southwest,M0,M,1574.0,99,-6.557102930783464,-2.3110483080494104,2,-166.38047998978274,-197.79211172172546,1,0.5056563519536559,0.49146493909840633,0,0.4956438304533516,0.5546410301312839,0
0.43356643356643354,0.25,0.6808510638297872,0.7955056179775281,0.8375796178343949,0.7555555555555555,0.7796610169491526,0.683495145631068,0.8452380952380952,Jud,M,Dean,1584.0,99,Mid Atlantic,10898,/athletes/jud-dean,42,M0,42,354.0,527.0,68.0,139.0,353.0,143.0,78.0,29.0,172.72,10898,/athletes/jud-dean,Jud,Dean,Mid Atlantic,M0,M,1584.0,99,1.6256326210348206,8.743423579290718,0,-130.51430156515545,-227.9657388837765,1,0.5068840566064751,0.49490873325177637,0,0.4943883146921763,0.5545715028369772,0
0.42657342657342656,0.17857142857142858,0.6595744680851064,0.8089887640449438,0.7770700636942676,0.7777777777777778,0.7909604519774012,0.6621359223300971,0.8273809523809523,Patrick,M,Barber,1542.0,98,Australia,6854,/athletes/patrick-barber,43,M0,43,360.0,489.0,70.0,141.0,342.0,140.0,77.0,25.0,170.18,6854,/athletes/patrick-barber,Patrick,Barber,Australia,M0,M,1542.0,98,-1.1597753073072916,12.823244108937839,0,-133.6586235707119,-192.18554660115342,1,0.506992084667441,0.49217616121843055,0,0.49405986787274025,0.5524864786261663,0
0.5384615384615384,0.23214285714285715,0.7446808510638299,0.8089887640449438,0.7786624203821656,0.8333333333333334,0.7570621468926554,0.7067961165048544,0.7440476190476191,David,M,Ulmer,1551.0,99,Central East,7533,/athletes/david-ulmer,45,M0,45,360.0,490.0,75.0,135.0,365.0,126.0,93.0,28.0,180.34,7533,/athletes/david-ulmer,David,Ulmer,Central East,M0,M,1551.0,99,-4.42441207317194,-8.340137383219373,2,-157.16665011764005,-183.91702272580628,1,0.504655140679248,0.4937751385404557,0,0.49867139885452466,0.5520161707355093,0
0.5104895104895105,0.2857142857142857,0.7872340425531914,0.7910112359550562,0.8264331210191083,0.7222222222222222,0.8418079096045198,0.6990291262135923,0.8154761904761905,Tyler,M,Galloway,1586.0,99,Northwest,92386,/athletes/tyler-galloway,46,M0,46,352.0,520.0,65.0,150.0,361.0,138.0,89.0,31.0,185.42,92386,/athletes/tyler-galloway,Tyler,Galloway,Northwest,M0,M,1586.0,99,-2.412834217108887,-7.3737303967282095,2,-180.94534970281265,-188.98223913062245,1,0.507522486998387,0.49414083955070137,0,0.49357212693228547,0.556910498299889,0
0.4825174825174825,0.17857142857142858,0.7418328028145419,0.8382022471910112,0.7754777070063694,0.7777777777777778,0.768361581920904,0.7009708737864078,0.7440476190476191,Chris,M,Hogan,1556.0,99,Australia,15651,/athletes/chris-hogan,47,M0,47,373.0,488.0,70.0,137.0,362.0,126.0,85.0,25.0,180.0,15651,/athletes/chris-hogan,Chris,Hogan,Australia,M0,M,1556.0,99,-5.377162142385612,0.2674637482215208,0,-157.00185631710133,-188.23527584554498,1,0.5079539845508292,0.4901976297465276,0,0.49620794475509017,0.553376990086706,0
0.46853146853146854,0.26785714285714285,0.6595744680851064,0.7932584269662921,0.7292993630573248,0.7555555555555555,0.8983050847457628,0.7398058252427184,0.8333333333333334,Guido,M,Trinidad,1563.0,99,Southeast,28530,/athletes/guido-trinidad,48,M0,48,353.0,459.0,68.0,160.0,382.0,141.0,83.0,30.0,170.18,28530,/athletes/guido-trinidad,Guido,Trinidad,Southeast,M0,M,1563.0,99,3.862006468796956,5.97856404429638,0,-171.0411702475736,-164.80532564162834,1,0.5039085836951113,0.4972758645095601,0,0.49508870958274637,0.5566948340069677,0
0.4755244755244755,0.10714285714285714,0.7021276595744681,0.7910112359550562,0.7308917197452229,0.7444444444444445,0.8192090395480226,0.8252427184466019,0.8630952380952381,Ken,M,Crowder,1597.0,99,Mid Atlantic,18161,/athletes/ken-crowder,49,M0,49,352.0,460.0,67.0,146.0,426.0,146.0,84.0,21.0,175.26,18161,/athletes/ken-crowder,Ken,Crowder,Mid Atlantic,M0,M,1597.0,99,-8.829221168207049,5.32258408711331,0,-118.18663080896569,-234.2365753650745,1,0.5072022816940804,0.4881640151316188,0,0.4992614171832991,0.5575977149590722,0
0.5244755244755245,0.17857142857142858,0.7872340425531914,0.8044943820224719,0.8057324840764332,0.7777777777777778,0.8418079096045198,0.6796116504854369,0.7440476190476191,Drew,M,Bignall,1562.0,99,South Central,17821,/athletes/drew-bignall,50,M0,50,358.0,507.0,70.0,150.0,351.0,126.0,91.0,25.0,185.42,17821,/athletes/drew-bignall,Drew,Bignall,South Central,M0,M,1562.0,99,-7.934083960772639,-7.7174078211273045,2,-131.7743556956488,-210.90400390444702,1,0.507915329111628,0.48933113778693554,0,0.49473396736094827,0.5549136883043397,0
0.4405594405594406,0.23214285714285715,0.7234042553191491,0.8764044943820225,0.7977707006369427,0.7,0.7796610169491526,0.6990291262135923,0.7678571428571429,Macy,M,Mitchell,1585.0,99,North Central,3558,/athletes/macy-mitchell,52,M0,52,390.0,502.0,63.0,139.0,361.0,130.0,79.0,28.0,177.8,3558,/athletes/macy-mitchell,Macy,Mitchell,North Central,M0,M,1585.0,99,-1.0072720002790478,5.538213393039824,0,-159.63190782341928,-208.8824180766881,1,0.5086950586700079,0.4925893180068104,0,0.4927292593223625,0.5559638724407397,0
0.4125874125874126,0.30357142857142855,0.6382978723404255,0.8089887640449438,0.7738853503184714,0.6777777777777778,0.7909604519774012,0.7475728155339806,0.8154761904761905,Jason,M,Cain,1573.0,99,Canada East,59502,/athletes/jason-cain,53,M0,53,360.0,487.0,61.0,141.0,386.0,138.0,75.0,32.0,167.64,59502,/athletes/jason-cain,Jason,Cain,Canada East,M0,M,1573.0,99,6.733001272094882,13.075717291841604,0,-142.5056502483714,-208.1131466217241,1,0.5054212361458306,0.49864226977187354,0,0.49514602363553895,0.5569275227837199,0
0.4755244755244755,0.21428571428571427,0.7234042553191491,0.8359550561797753,0.8375796178343949,0.7111111111111111,0.7288135593220338,0.7689320388349514,0.7559523809523809,Jason,M,Hoggan,1618.0,99,Mid Atlantic,15339,/athletes/jason-hoggan,54,M0,54,372.0,527.0,64.0,130.0,397.0,128.0,84.0,27.0,177.8,15339,/athletes/jason-hoggan,Jason,Hoggan,Mid Atlantic,M0,M,1618.0,99,-2.8650855606601446,1.656730075255492,0,-153.57737165146523,-241.29988887351408,1,0.5070831233705995,0.49245165689501375,0,0.4975782546370516,0.5571823490508714,0
