Id,Sales
17981,4885
18837,4912
19693,5696
20549,5379
21405,74
22261,74
23117,6816
23973,7269
24829,6779
25685,6911
26541,7593
27397,80
28253,80
29109,6329
29965,5843
30821,5432
31677,5597
32533,5597
33389,77
34245,77
35101,6556
35957,6747
36813,7083
37669,8650
38525,8650
39381,77
40237,77
6,5611
862,5915
1718,6814
2574,7483
3430,0
4286,4747
5142,4968
5998,4601
6854,4867
7710,5161
8566,5799
9422,0
10278,76
11134,75
11990,83
12846,5660
13702,6461
14558,5935
15414,65
16270,4798
17126,4614
17982,3896
18838,4108
19694,4420
20550,4420
21406,58
22262,4684
23118,4925
23974,5117
24830,5048
25686,5703
26542,5703
27398,65
28254,4827
29110,4678
29966,4488
30822,4731
31678,5142
32534,5204
33390,65
34246,65
35102,5566
35958,5628
36814,6002
37670,6611
38526,6469
39382,71
40238,71
7,7891
863,8238
1719,8810
2575,9972
3431,0
4287,5531
5143,6990
5999,6838
6855,6794
7711,6696
8567,7264
9423,0
10279,6880
11135,7891
11991,8910
12847,9447
13703,9953
14559,11621
15415,78
16271,7566
17127,7326
17983,5976
18839,6235
19695,6698
20551,6631
21407,78
22263,78
23119,8381
23975,8757
24831,9381
25687,9385
26543,9385
27399,71
28255,71
29111,6730
29967,6875
30823,7242
31679,7321
32535,7321
33391,69
34247,69
35103,7716
35959,8364
36815,9164
37671,10112
38527,10112
39383,76
40239,76
8,7579
864,8104
1720,9810
2576,10202
3432,0
4288,6315
5144,5846
6000,5992
6856,5779
7712,5332
8568,5578
9424,71
10280,5680
11136,8143
11992,8515
12848,9490
13704,10737
14560,12774
15416,79
16272,6750
17128,5822
17984,5627
18840,5585
19696,5323
20552,5269
21408,76
22264,76
23120,8023
23976,8706
24832,9315
25688,9854
26544,9854
27400,68
28256,68
29112,5807
29968,5598
30824,5339
31680,5644
32536,5644
33392,71
34248,71
35104,7743
35960,7820
36816,8358
37672,9944
38528,9944
39384,73
40240,73
9,5829
865,7822
1721,8146
2577,7411
3433,0
4289,4151
5145,3628
6001,59
6857,59
7713,3766
8569,3766
9425,0
10281,3939
11137,5984
11993,4758
12849,4758
13705,5026
14561,7505
15417,0
16273,4550
17129,3630
17985,3406
18841,4549
19697,4549
20553,4389
21409,0
22265,3831
23121,90
23977,90
24833,80
25689,6602
26545,6706
27401,0
28257,0
29113,3675
29969,3675
30825,3502
31681,3500
32537,3500
33393,0
34249,0
35105,81
35961,81
36817,81
37673,5692
38529,5692
39385,0
40241,0
10,5456
866,5736
1722,6879
2578,6879
3434,0
4290,3082
5146,4666
6002,4726
6858,4588
7714,4870
8570,4870
9426,0
10282,4129
11138,5813
11994,6123
12850,6447
13706,7157
14562,10322
15418,57
16274,4173
17130,4688
17986,4581
18842,4479
19698,4599
20554,4872
21410,59
22266,59
23122,5677
23978,6097
24834,6002
25690,5736
26546,6879
27402,57
28258,57
29114,4061
29970,4666
30826,4666
31682,4810
32538,4810
33394,53
34250,53
35106,5301
35962,5644
36818,6351
37674,6872
38530,6872
39386,58
40242,58
11,6372
867,6355
1723,7195
2579,8500
3435,70
4291,5272
5147,5403
6003,4961
6859,4881
7715,5110
8571,5159
9427,70
10283,5835
11139,6968
11995,6764
12851,7376
13707,8883
14563,10946
15419,78
16275,6788
17131,6691
17987,5630
18843,4881
19699,4956
20555,4914
21411,79
22267,79
23123,7208
23979,7194
24835,7976
25691,9211
26547,9211
27403,75
28259,75
29115,5584
29971,5488
30827,5160
31683,5147
32539,5147
33395,74
34251,74
35107,7700
35963,7489
36819,7248
37675,8203
38531,8203
39387,70
40243,70
12,7914
868,8594
1724,9987
2580,10581
3436,69
4292,5065
5148,5966
6004,6647
6860,6975
7716,6750
8572,6750
9428,69
10284,5412
11140,7470
11996,7521
12852,7736
13708,8792
14564,10369
15420,68
16276,68
17132,6317
17988,5837
18844,5384
19700,5679
20556,5679
21412,63
22268,63
23124,7415
23980,7665
24836,8066
25692,8841
26548,8841
27404,68
28260,68
29116,6269
29972,6404
30828,6510
31684,6928
32540,7183
33396,65
34252,65
35108,7442
35964,8255
36820,9099
37676,9895
38532,9286
39388,74
40244,74
13,6898
869,7213
1725,8552
2581,8552
3437,0
4293,4152
5149,5833
6005,5897
6861,5785
7717,5573
8573,5573
9429,0
10285,4665
11141,7721
11997,7992
12853,8026
13709,8015
14565,10238
15421,71
16277,6545
17133,7588
17989,6053
18845,5246
19701,5684
20557,5675
21413,57
22269,57
23125,7195
23981,7459
24837,7464
25693,7079
26549,8250
27405,63
28261,63
29117,4835
29973,5833
30829,5833
31685,5926
32541,5926
33397,62
34253,62
35109,7480
35965,7229
36821,7096
37677,8493
38533,8493
39389,64
40245,64
14,8594
870,8670
1726,9152
2582,9262
3438,0
4294,5328
5150,6648
6006,6221
6862,7892
7718,7892
8574,7461
9430,0
10286,4864
11142,8421
11998,8535
12854,8535
13710,10032
14566,9687
15422,0
16278,5289
17134,8208
17990,9168
18846,9117
19702,9117
20558,8787
21414,0
22270,5029
23126,87
23982,87
24838,93
25694,8863
26550,8893
27406,0
28262,0
29118,7591
29974,7591
30830,8180
31686,8292
32542,8292
33398,0
34254,5313
35110,92
35966,92
36822,98
37678,10167
38534,10167
39390,0
40246,0
15,5329
871,6052
1727,7934
2583,8900
3439,0
4295,5160
5151,3847
6007,3711
6863,3537
7719,3421
8575,3421
9431,0
10287,4908
11143,5534
11999,5409
12855,5949
13711,7115
14567,7205
15423,69
16279,69
17135,3710
17991,3797
18847,3311
19703,3357
20559,3357
21415,67
22271,67
23127,5543
23983,5930
24839,6885
25695,7591
26551,7319
27407,67
28263,67
29119,4170
29975,4278
30831,3511
31687,3761
32543,3689
33399,64
34255,64
35111,5883
35967,5917
36823,6748
37679,8933
38535,8138
39391,73
40247,73
16,5098
872,4841
1728,4933
2584,5716
3440,0
4296,2978
5152,3932
6008,3865
6864,3573
7720,3669
8576,3944
9432,0
10288,3192
11144,5768
12000,5200
12856,5200
13712,5482
14568,5024
15424,0
16280,3138
17136,3920
17992,3760
18848,4172
19704,4172
20560,3751
21416,0
22272,3136
23128,78
23984,78
24840,71
25696,4856
26552,5211
27408,0
28264,0
29120,3785
29976,3785
30832,3687
31688,4094
32544,4094
33400,0
34256,3404
35112,79
35968,79
36824,79
37680,5622
38536,5622
39392,0
40248,0
17,5667
873,5965
1729,7174
2585,7855
3441,0
4297,4404
5153,4565
6009,4167
6865,3481
7721,3377
8577,3858
9433,0
10289,4586
11145,5948
12001,5303
12857,5850
13713,7511
14569,6411
15425,65
16281,65
17137,4401
17993,3913
18849,3695
19705,3834
20561,3834
21417,67
22273,67
23129,5628
23985,5781
24841,5790
25697,6888
26553,6888
27409,64
28265,64
29121,4671
29977,4158
30833,3881
31689,3891
32545,3891
33401,65
34257,65
35113,5861
35969,6089
36825,6620
37681,7752
38537,7481
39393,66
40249,66
18,8683
874,9740
1730,11791
2586,11791
3442,0
4298,6866
5154,7458
6010,7296
6866,7309
7722,7286
8578,7286
9434,0
10290,7387
11146,9758
12002,9986
12858,11153
13714,13425
14570,19321
15426,84
16282,8852
17138,8887
17994,7284
18850,6695
19706,6651
20562,6903
21418,78
22274,78
23130,9638
23986,10127
24842,9626
25698,9857
26554,11123
27410,82
28266,82
29122,7442
29978,7458
30834,7296
31690,7822
32546,7822
33402,81
34258,81
35114,9599
35970,9250
36826,9832
37682,11680
38538,11680
39394,82
40250,82
19,10174
875,11021
1731,12101
2587,12101
3443,87
4299,8360
5155,8487
6011,8064
6867,8458
7723,9080
8579,9080
9435,89
10291,9251
11147,10637
12003,11432
12859,12717
13715,14759
14571,14487
15427,101
16283,11254
17139,10647
17995,9109
18851,8238
19707,8640
20563,9029
21419,89
22275,89
23131,9934
23987,10364
24843,10440
25699,10545
26555,12368
27411,89
28267,89
29123,8360
29979,8487
30835,8487
31691,9868
32547,9868
33403,85
34259,85
35115,9592
35971,9785
36827,10516
37683,12740
38539,12740
39395,93
40251,93
20,10039
876,11165
1732,12695
2588,12695
3444,0
4300,6928
5156,6475
6012,6867
6868,7184
7724,7018
8580,7018
9436,79
10292,7590
11148,9511
12004,10437
12860,12222
13716,14013
14572,16281
15428,90
16284,8814
17140,8235
17996,6974
18852,6659
19708,7035
20564,7432
21420,82
22276,82
23132,9461
23988,10644
24844,10408
25700,11225
26556,12695
27412,84
28268,84
29124,7446
29980,6996
30836,6867
31692,7839
32548,8406
33404,79
34260,79
35116,9470
35972,9682
36828,10585
37684,13075
38540,13075
39396,83
40252,83
21,7322
877,7976
1733,10543
2589,10543
3445,0
4301,6580
5157,5776
6013,5776
6869,5792
7725,6197
8581,6197
9437,0
10293,7407
11149,8118
12005,8132
12861,8940
13717,11131
14573,11163
15429,88
16285,7666
17141,6382
17997,5550
18853,5414
19709,5530
20565,5524
21421,83
22277,83
23133,7245
23989,7772
24845,7962
25701,7976
26557,9230
27413,77
28269,77
29125,6383
29981,6051
30837,5950
31693,6259
32549,6259
33405,81
34261,81
35117,7698
35973,7679
36829,7687
37685,9645
38541,9645
39397,77
40253,77
22,4998
878,5532
1734,6478
2590,6478
3446,0
4302,4244
5158,3498
6014,3671
6870,3723
7726,3857
8582,3857
9438,64
10294,4722
11150,5165
12006,5486
12862,5914
13718,7085
14574,6530
15430,70
16286,4670
17142,4500
17998,4386
18854,3839
19710,3704
20566,3761
21422,62
22278,62
23134,4744
23990,5454
24846,5450
25702,5532
26558,6478
27414,61
28270,61
29126,3579
29982,2970
30838,3743
31694,3983
32550,3983
33406,63
34262,63
35118,5487
35974,5722
36830,6193
37686,7425
38542,7425
39398,62
40254,62
23,5482
879,5681
1735,6124
2591,6229
3447,0
4303,5406
5159,4907
6015,4397
6871,4339
7727,4686
8583,5129
9439,0
10295,6262
11151,6616
12007,6465
12863,6377
13719,7471
14575,7856
15431,81
16287,6896
17143,6199
17999,5612
18855,4802
19711,4509
20567,4604
21423,72
22279,72
23135,6499
23991,6304
24847,6634
25703,7610
26559,7610
27415,70
28271,70
29127,4849
29983,4876
30839,5095
31695,5142
32551,5142
33407,72
34263,72
35119,6488
35975,5952
36831,5815
37687,6863
38543,6863
39399,69
40255,69
24,4674
880,5336
1736,5673
2592,5434
3448,0
4304,2370
5160,3487
6016,55
6872,55
7728,3377
8584,3356
9440,0
10296,2303
11152,5562
12008,5033
12864,5033
13720,5382
14576,5365
15432,0
16288,2168
17144,3925
18000,4046
18856,4071
19712,4071
20568,3491
21424,0
22280,2290
23136,71
23992,71
24848,69
25704,5196
26560,5910
27416,0
28272,0
29128,3947
29984,3947
30840,3940
31696,4045
32552,4045
33408,0
34264,0
35120,78
35976,78
36832,78
37688,5448
38544,5448
39400,0
40256,0
25,6642
881,7749
1737,9488
2593,9488
3449,86
4305,7497
5161,6587
6017,5989
6873,6044
7729,6971
8585,6971
9441,0
10297,9327
11153,8052
12009,8217
12865,8822
13721,10280
14577,10418
15433,94
16289,8845
17145,7549
18001,6756
18857,6377
19713,6511
20569,6635
21425,86
22281,86
23137,7748
23993,8876
24849,8042
25705,7735
26561,9196
27417,84
28273,84
29129,7491
29985,7015
30841,6584
31697,6855
32553,7628
33409,86
34265,86
35121,7290
35977,7547
36833,8455
37689,9898
38545,9898
39401,92
40257,92
26,9641
882,10493
1738,12451
2594,12451
3450,0
4306,7168
5162,7826
6018,7899
6874,7739
7730,7865
8586,7865
9442,0
10298,7916
11154,10774
12010,10857
12866,11710
13722,14648
14578,20782
15434,89
16290,8800
17146,8611
18002,6997
18858,6633
19714,7267
20570,7017
21426,85
22282,85
23138,10177
23994,10435
24850,10191
25706,10493
26562,10493
27418,86
28274,86
29130,7624
29986,8568
30842,8362
31698,8063
32554,9047
33410,82
34266,82
35122,10290
35978,9721
36834,9533
37690,12401
38546,12401
39402,87
40258,87
27,9666
883,10704
1739,11166
2595,10142
3451,0
4307,10358
5163,7718
6019,7749
6875,8333
7731,8333
8587,8474
9443,0
10299,9748
11155,11254
12011,9895
12867,9895
13723,10040
14579,9686
15435,0
16291,9627
17147,8466
18003,8442
18859,9419
19715,9419
20571,8915
21427,0
22283,8968
23139,106
23995,106
24851,101
25707,9934
26563,9577
27419,0
28275,0
29131,7972
29987,7972
30843,8113
31699,8699
32555,8699
33411,0
34267,9518
35123,112
35979,112
36835,106
37691,10860
38547,10860
39403,0
40259,0
28,5496
884,6040
1740,7530
2596,7530
3452,74
4308,5068
5164,4229
6020,3949
6876,4267
7732,4333
8588,4333
9444,0
10300,6342
11156,6518
12012,6314
12868,7118
13724,8559
14580,9686
15436,81
16292,6169
17148,4720
18004,4009
18860,3955
19716,4112
20572,3933
21428,75
22284,75
23140,5439
23996,5784
24852,6270
25708,6040
26564,6040
27420,74
28276,74
29132,5068
29988,4229
30844,4229
31700,4405
32556,4832
33412,74
34268,74
35124,5366
35980,5464
36836,6144
37692,8190
38548,8190
39404,73
40260,73
29,5046
885,5291
1741,6266
2597,6266
3453,0
4309,2447
5165,3384
6021,3609
6877,3735
7733,3988
8589,3988
9445,0
10301,3202
11157,5248
12013,5555
12869,6466
13725,7689
14581,7361
15437,55
16293,4027
17149,4388
18005,3764
18861,3503
19717,3511
20573,3755
21429,52
22285,52
23141,4639
23997,5178
24853,5403
25709,5291
26565,6712
27421,52
28277,52
29133,2936
29989,3838
30845,3582
31701,3709
32557,3709
33413,52
34269,52
35125,5028
35981,5573
36837,5954
37693,6927
38549,6927
39405,60
40261,60
30,4600
886,5162
1742,5609
2598,5609
3454,0
4310,5961
5166,4294
6022,3946
6878,3963
7734,4254
8590,4254
9446,0
10302,5663
11158,4925
12014,4988
12870,5512
13726,5723
14582,5395
15438,72
16294,4814
17150,4505
18006,4397
18862,3840
19718,3993
20574,4582
21430,74
22286,74
23142,5428
23998,5569
24854,5126
25710,5162
26566,5162
27422,72
28278,72
29134,4755
29990,3748
30846,4160
31702,4608
32558,4608
33414,73
34270,73
35126,5757
35982,5474
36838,6069
37694,7086
38550,7086
39406,73
40262,73
31,5577
887,5713
1743,6160
2599,6880
3455,0
4311,5258
5167,5389
6023,5459
6879,5459
7735,5095
8591,4484
9447,0
10303,5580
11159,6982
12015,5692
12871,5692
13727,5574
14583,5819
15439,0
16295,5117
17151,5705
18007,5196
18863,6069
19719,6069
20575,5253
21431,0
22287,4732
23143,78
23999,78
24855,78
25711,6291
26567,6702
27423,0
28279,0
29135,5915
29991,5915
30847,5466
31703,5961
32559,5961
33415,0
34271,4780
35127,87
35983,87
36839,87
37695,6317
38551,6317
39407,0
40263,0
32,10303
888,10937
1744,12210
2600,12210
3456,88
4312,8051
5168,8074
6024,8192
6880,8171
7736,8219
8592,8219
9448,86
10304,8612
11160,10689
12016,11190
12872,12170
13728,13628
14584,15237
15440,92
16296,9765
17152,9561
18008,8557
18864,7587
19720,7638
20576,8526
21432,91
22288,91
23144,10988
24000,11893
24856,11031
25712,10937
26568,12212
27424,89
28280,89
29136,8458
29992,8239
30848,8192
31704,8539
32560,9053
33416,86
34272,86
35128,9911
35984,10670
36840,11537
37696,12630
38552,12630
39408,90
40264,90
33,7336
889,7667
1745,8831
2601,8831
3457,0
4313,4357
5169,5843
6025,5505
6881,5458
7737,5583
8593,5583
9449,0
10305,5255
11161,7659
12017,8190
12873,8624
13729,9263
14585,10404
15441,64
16297,4872
17153,5165
18009,4947
18865,4513
19721,4698
20577,5019
21433,63
22289,63
23145,7301
24001,7467
24857,7830
25713,7345
26569,8831
27425,66
28281,66
29137,5061
29993,5843
30849,5505
31705,5989
32561,6791
33417,65
34273,65
35129,6735
35985,6590
36841,7241
37697,8966
38553,8966
39409,71
40265,71
34,4936
890,5085
1746,5501
2602,5896
3458,0
4314,5684
5170,4490
6026,3941
6882,3460
7738,3620
8594,3904
9450,0
10306,5432
11162,5789
12018,5524
12874,5262
13730,6020
14586,6048
15442,72
16298,72
17154,4303
18010,3675
18866,3150
19722,3461
20578,3461
21434,68
22290,68
23146,5064
24002,5143
24858,5050
25714,5640
26570,5640
27426,69
28282,69
29138,4517
29994,3766
30850,3443
31706,3862
32562,3862
33418,71
34274,71
35130,5646
35986,5501
36842,5348
37698,6470
38554,6404
39410,72
40266,72
35,4915
891,5013
1747,5210
2603,6631
3459,0
4315,5397
5171,4288
6027,4030
6883,4030
7739,3939
8595,3533
9451,0
10307,4519
11163,6609
12019,6035
12875,6035
13731,6504
14587,6168
15443,0
16299,5470
17155,4416
18011,3997
18867,4335
19723,4335
20579,3939
21435,0
22291,4394
23147,88
24003,88
24859,82
25715,6897
26571,7777
27427,0
28283,0
29139,4403
29995,4403
30851,4138
31707,4247
32563,4247
33419,0
34275,4837
35131,85
35987,85
36843,82
37699,6951
38555,6951
39411,0
40267,0
36,7506
892,8057
1748,8312
2604,8610
3460,0
4316,6057
5172,6260
6028,6828
6884,6533
7740,6366
8596,6210
9452,0
10308,6334
11164,8123
12020,8460
12876,8993
13732,10149
14588,11686
15444,78
16300,7010
17156,6938
18012,6341
18868,4875
19724,5416
20580,5787
21436,71
22292,71
23148,8092
24004,9297
24860,9297
25716,9415
26572,9415
27428,73
28284,73
29140,5903
29996,6293
30852,6380
31708,6298
32564,6298
33420,71
34276,71
35132,7034
35988,7503
36844,8026
37700,8999
38556,8999
39412,70
40268,70
37,3508
893,4117
1749,4695
2605,4967
3461,0
4317,2343
5173,2999
6029,2943
6885,3582
7741,3807
8597,3232
9453,0
10309,2737
11165,4285
12021,3755
12877,3942
13733,4558
14589,4876
15445,52
16301,3178
17157,3284
18013,3034
18869,2783
19725,2687
20581,3114
21437,54
22293,54
23149,4102
24005,3918
24861,3918
25717,4699
26573,4699
27429,42
28285,42
29141,3135
29997,2814
30853,3134
31709,3491
32565,3491
33421,43
34277,43
35133,3441
35989,3352
36845,3588
37701,3854
38557,3854
39413,47
40269,47
38,7280
894,8072
1750,9663
2606,10520
3462,88
4318,7474
5174,5957
6030,5716
6886,5707
7742,5630
8598,5630
9454,0
10310,7490
11166,7526
12022,7866
12878,8003
13734,8914
14590,8657
15446,82
16302,82
17158,5890
18014,5522
18870,5599
19726,5743
20582,5743
21438,74
22294,74
23150,6972
24006,7153
24862,7678
25718,9361
26574,9737
27430,81
28286,81
29142,6221
29998,5841
30854,5613
31710,5999
32566,6054
33422,86
34278,86
35134,7743
35990,7491
36846,8063
37702,9764
38558,8763
39414,88
40270,88
39,3993
895,4160
1751,5017
2607,5404
3463,64
4319,3899
5175,3385
6031,3056
6887,2808
7743,3025
8599,3572
9455,61
10311,4583
11167,4573
12023,4518
12879,4386
13735,5389
14591,5071
15447,63
16303,63
17159,3331
18015,2900
18871,2793
19727,2809
20583,2809
21439,57
22295,57
23151,4412
24007,4550
24863,4543
25719,5289
26575,5289
27431,60
28287,60
29143,3447
29999,3042
30855,2816
31711,2989
32567,2989
33423,61
34279,61
35135,4368
35991,4782
36847,4879
37703,5482
38559,5306
39415,66
40271,66
40,7437
896,7461
1752,7492
2608,7754
3464,0
4320,6898
5176,6054
6032,5774
6888,5774
7744,5737
8600,5341
9456,0
10312,7612
11168,9063
12024,7702
12880,7702
13736,7606
14592,7241
15448,0
16304,6689
17160,6499
18016,5796
18872,6369
19728,6369
20584,5993
21440,0
22296,6552
23152,100
24008,100
24864,87
25720,7388
26576,8283
27432,0
28288,0
29144,6522
30000,6522
30856,5725
31712,5743
32568,5743
33424,0
34280,7072
35136,101
35992,101
36848,101
37704,8416
38560,8416
39416,0
40272,0
41,6782
897,6695
1753,7765
2609,10883
3465,0
4321,7164
5177,6923
6033,7337
6889,6787
7745,6479
8601,6479
9457,0
10313,6888
11169,9169
12025,9287
12881,9287
13737,8484
14593,9000
15449,0
16305,6338
17161,5557
18017,5010
18873,6022
19729,6022
20585,7068
21441,0
22297,6368
23153,97
24009,97
24865,93
25721,8426
26577,8891
27433,0
28289,0
29145,5808
30001,5808
30857,5341
31713,5435
32569,5435
33425,0
34281,6344
35137,91
35993,91
36849,91
37705,8272
38561,9044
39417,0
40273,0
42,5216
898,5438
1754,6342
2610,6774
3466,0
4322,3967
5178,4522
6034,4291
6890,4237
7746,4379
8602,4688
9458,0
10314,4493
11170,5738
12026,5526
12882,6111
13738,7114
14594,6417
15450,65
16306,5098
17162,5229
18018,4553
18874,4251
19730,4092
20586,4314
21442,62
22298,62
23154,5715
24010,5597
24866,5963
25722,6640
26578,6640
27434,59
28290,59
29146,4848
30002,4687
30858,4362
31714,4526
32570,4526
33426,56
34282,56
35138,5517
35994,5555
36850,5844
37706,6578
38562,6578
39418,60
40274,60
43,7545
899,7392
1755,8420
2611,8668
3467,0
4323,7911
5179,6835
6035,6661
6891,6242
7747,6844
8603,6906
9459,0
10315,8907
11171,7799
12027,7884
12883,8059
13739,9040
14595,8744
15451,88
16307,7536
17163,6742
18019,5636
18875,5479
19731,5668
20587,5668
21443,81
22299,81
23155,7403
24011,7607
24867,7729
25723,8771
26579,8771
27435,84
28291,6923
29147,6268
30003,5566
30859,5758
31715,6273
32571,6273
33427,84
34283,84
35139,7740
35995,7660
36851,7548
37707,8383
38563,8729
39419,84
40275,84
44,8080
900,7793
1756,7588
2612,6946
3468,0
4324,5676
5180,4531
6036,4383
6892,4383
7748,4795
8604,4795
9460,0
10316,5541
11172,8150
12028,6603
12884,6603
13740,8530
14596,6427
15452,0
16308,6209
17164,6218
18020,6005
18876,6215
19732,6215
20588,5355
21444,0
22300,5738
23156,94
24012,94
24868,87
25724,7444
26580,8783
27436,0
28292,5716
29148,5492
30004,5492
30860,5243
31716,5508
32572,5508
33428,0
34284,5467
35140,98
35996,98
36852,98
37708,8569
38564,9467
39420,0
40276,0
45,4988
901,5380
1757,5984
2613,5849
3469,0
4325,4796
5181,3880
6037,4371
6893,4335
7749,4509
8605,4509
9461,0
10317,5346
11173,4623
12029,5101
12885,5679
13741,5908
14597,5240
15453,67
16309,67
17165,4081
18021,4614
18877,4088
19733,3911
20589,3911
21445,66
22301,66
23157,5549
24013,5390
24869,5558
25725,5888
26581,5867
27437,67
28293,67
29149,3754
30005,4121
30861,4188
31717,4526
32573,4575
33429,62
34285,62
35141,4839
35997,5011
36853,5203
37709,5918
38565,6171
39421,70
40277,70
46,6056
902,6735
1758,8196
2614,8196
3470,60
4326,4555
5182,5562
6038,5621
6894,5857
7750,6216
8606,6216
9462,60
10318,4043
11174,6654
12030,7141
12886,7907
13742,9002
14598,8161
15454,57
16310,4728
17166,6170
18022,5820
18878,5193
19734,5333
20590,5859
21446,60
22302,60
23158,6437
24014,6706
24870,6444
25726,6056
26582,6735
27438,60
28294,60
29150,4555
30006,5562
30862,5562
31718,5927
32574,5927
33430,57
34286,57
35142,5985
35998,6423
36854,7347
37710,8332
38566,8332
39422,60
40278,60
47,7093
903,6906
1759,7718
2615,9006
3471,0
4327,6909
5183,5505
6039,4727
6895,4937
7751,5453
8607,5496
9463,0
10319,7538
11175,7838
12031,7604
12887,7395
13743,8768
14599,9367
15455,94
16311,8738
17167,6281
18023,5293
18879,5074
19735,4603
20591,4495
21447,89
22303,89
23159,8184
24015,8136
24871,8236
25727,9183
26583,9183
27439,82
28295,82
29151,5963
30007,5273
30863,4805
31719,5331
32575,5331
33431,83
34287,83
35143,7443
35999,7309
36855,7108
37711,8472
38567,8472
39423,83
40279,83
48,11075
904,10917
1760,12401
2616,12401
3472,102
4328,9983
5184,9235
6040,9223
6896,8675
7752,7900
8608,7900
9464,93
10320,10039
11176,11863
12032,11140
12888,11046
13744,12218
14600,15596
15456,104
16312,11127
17168,9520
18024,7719
18880,7578
19736,7995
20592,7478
21448,98
22304,98
23160,10689
24016,11073
24872,11664
25728,11068
26584,11729
27440,97
28296,97
29152,9983
30008,9235
30864,9235
31720,8280
32576,8280
33432,98
34288,98
35144,11360
36000,10524
36856,10469
37712,12411
38568,12411
39424,99
40280,99
49,5495
905,5660
1761,6412
2617,7016
3473,0
4329,5825
5185,4764
6041,4173
6897,4341
7753,5183
8609,5183
9465,67
10321,5577
11177,5783
12033,5513
12889,6117
13745,7129
14601,7417
15457,76
16313,76
17169,5319
18025,4667
18881,4611
19737,4691
20593,4691
21449,71
22305,71
23161,5844
24017,5829
24873,6037
25729,7160
26585,7160
27441,71
28297,71
29153,5343
30009,5144
30865,4660
31721,5076
32577,5412
33433,75
34289,75
35145,6384
36001,6311
36857,6442
37713,7229
38569,7117
39425,79
40281,79
50,7792
906,8174
1762,10186
2618,11382
3474,0
4330,5162
5186,5589
6042,5927
6898,5954
7754,6158
8610,6158
9466,0
10322,5245
11178,7633
12034,8038
12890,8622
13746,9668
14602,11740
15458,71
16314,71
17170,6142
18026,5740
18882,5608
19738,5873
20594,5873
21450,63
22306,63
23162,6956
24018,7864
24874,8713
25730,10228
26586,10228
27442,65
28298,65
29154,5823
30010,5791
30866,6150
31722,6240
32578,6140
33434,68
34290,68
35146,7800
36002,8414
36858,9336
37714,11285
38570,10511
39426,74
40282,74
51,6333
907,6754
1763,6777
2619,8703
3475,88
4331,8627
5187,6263
6043,6213
6899,6139
7755,6241
8611,7522
9467,0
10323,9988
11179,7531
12035,7975
12891,8219
13747,8400
14603,6687
15459,101
16315,9778
17171,6548
18027,6430
18883,7198
19739,6178
20595,6483
21451,93
22307,93
23163,7890
24019,8295
24875,8237
25731,8038
26587,8038
27443,84
28299,84
29155,7025
30011,6900
30867,6197
31723,6623
32579,6623
33435,83
34291,83
35147,7611
36003,8429
36859,8804
37715,9436
38571,9436
39427,87
40283,87
52,9191
908,9553
